sentence_id,filename,sentence,multiple_words,token_info,UD_depd,Special Case
50682,maria2,o_k no me lo enseñes en dos horas antes de due .,0,"[[1, 'o_k', 'eng&spa'], [2, 'no', 'spa'], [3, 'me', 'spa'], [4, 'lo', 'spa'], [5, 'enseñes', 'spa'], [6, 'en', 'spa'], [7, 'dos', 'spa'], [8, 'horas', 'spa'], [9, 'antes', 'spa'], [10, 'de', 'spa'], [11, 'due', 'eng'], [12, '.', '0']]","[{'ID': 1, 'FORM': 'o_k', 'LEMMA': 'o_k', 'UPOS': 'other', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'no', 'LEMMA': 'no', 'UPOS': 'PART', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'advmod'}, {'ID': 3, 'FORM': 'me', 'LEMMA': 'yo', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'iobj'}, {'ID': 4, 'FORM': 'lo', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'obj'}, {'ID': 5, 'FORM': 'enseñes', 'LEMMA': 'enseñar', 'UPOS': 'VERB', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'root'}, {'ID': 6, 'FORM': 'en', 'LEMMA': 'en', 'UPOS': 'ADP', 'HEAD ID': 8, 'HEAD': 'horas', 'DEPREL': 'case'}, {'ID': 7, 'FORM': 'dos', 'LEMMA': 'dos', 'UPOS': 'NUM', 'HEAD ID': 8, 'HEAD': 'horas', 'DEPREL': 'nummod'}, {'ID': 8, 'FORM': 'horas', 'LEMMA': 'hora', 'UPOS': 'NOUN', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'obl'}, {'ID': 9, 'FORM': 'antes', 'LEMMA': 'antes', 'UPOS': 'ADV', 'HEAD ID': 8, 'HEAD': 'horas', 'DEPREL': 'advmod'}, {'ID': 10, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 11, 'HEAD': 'due', 'DEPREL': 'case'}, {'ID': 11, 'FORM': 'due', 'LEMMA': 'due', 'UPOS': 'NOUN', 'HEAD ID': 9, 'HEAD': 'antes', 'DEPREL': 'obl'}, {'ID': 12, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 5, 'HEAD': 'enseñes', 'DEPREL': 'punct'}]",0
50685,maria2,chica te hace falta un new calendar .,1,"[[1, 'chica', 'spa'], [2, 'te', 'spa'], [3, 'hace', 'spa'], [4, 'falta', 'spa'], [5, 'un', 'spa'], [6, 'new', 'eng'], [7, 'calendar', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'chica', 'LEMMA': 'chica', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'falta', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': 'te', 'LEMMA': 'tú', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'falta', 'DEPREL': 'iobj'}, {'ID': 3, 'FORM': 'hace', 'LEMMA': 'hacer', 'UPOS': 'AUX', 'HEAD ID': 4, 'HEAD': 'falta', 'DEPREL': 'aux'}, {'ID': 4, 'FORM': 'falta', 'LEMMA': 'falta', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'un', 'LEMMA': 'un', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'calendar', 'DEPREL': 'det'}, {'ID': 6, 'FORM': 'new', 'LEMMA': 'new', 'UPOS': 'ADJ', 'HEAD ID': 7, 'HEAD': 'calendar', 'DEPREL': 'amod'}, {'ID': 7, 'FORM': 'calendar', 'LEMMA': 'calendar', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'falta', 'DEPREL': 'obj'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'falta', 'DEPREL': 'punct'}]",0
50831,maria4,sí he knows the story too already .,0,"[[1, 'sí', 'spa'], [2, 'he', 'eng'], [3, 'knows', 'eng'], [4, 'the', 'eng'], [5, 'story', 'eng'], [6, 'too', 'eng'], [7, 'already', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'sí', 'LEMMA': 'sí', 'UPOS': 'ADV', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'discourse'}, {'ID': 2, 'FORM': 'he', 'LEMMA': 'he', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'knows', 'LEMMA': 'know', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': 5, 'HEAD': 'story', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'story', 'LEMMA': 'story', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'obj'}, {'ID': 6, 'FORM': 'too', 'LEMMA': 'too', 'UPOS': 'ADV', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'advmod'}, {'ID': 7, 'FORM': 'already', 'LEMMA': 'already', 'UPOS': 'ADV', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'advmod'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'knows', 'DEPREL': 'punct'}]",0
50833,maria4,sí es funny .,0,"[[1, 'sí', 'spa'], [2, 'es', 'eng'], [3, 'funny', 'eng'], [4, '.', '0']]","[{'ID': 1, 'FORM': 'sí', 'LEMMA': 'sí', 'UPOS': 'ADV', 'HEAD ID': 3, 'HEAD': 'funny', 'DEPREL': 'advmod'}, {'ID': 2, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 3, 'HEAD': 'funny', 'DEPREL': 'cop'}, {'ID': 3, 'FORM': 'funny', 'LEMMA': 'funny', 'UPOS': 'ADJ', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'funny', 'DEPREL': 'punct'}]",0
50873,maria4,mi hermano mi hermano llegó el sábado antes de Christmas .,0,"[[1, 'mi', 'spa'], [2, 'hermano', 'spa'], [3, 'mi', 'spa'], [4, 'hermano', 'spa'], [5, 'llegó', 'spa'], [6, 'el', 'spa'], [7, 'sábado', 'spa'], [8, 'antes', 'spa'], [9, 'de', 'spa'], [10, 'Christmas', 'eng'], [11, '.', '0']]","[{'ID': 1, 'FORM': 'mi', 'LEMMA': 'mi', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'hermano', 'DEPREL': 'det'}, {'ID': 2, 'FORM': 'hermano', 'LEMMA': 'hermano', 'UPOS': 'NOUN', 'HEAD ID': 5, 'HEAD': 'llegó', 'DEPREL': 'nsubj'}, {'ID': 3, 'FORM': 'mi', 'LEMMA': 'mi', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'hermano', 'DEPREL': 'det'}, {'ID': 4, 'FORM': 'hermano', 'LEMMA': 'hermano', 'UPOS': 'NOUN', 'HEAD ID': 5, 'HEAD': 'llegó', 'DEPREL': 'nsubj'}, {'ID': 5, 'FORM': 'llegó', 'LEMMA': 'llegar', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 6, 'FORM': 'el', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'sábado', 'DEPREL': 'det'}, {'ID': 7, 'FORM': 'sábado', 'LEMMA': 'sábado', 'UPOS': 'NOUN', 'HEAD ID': 5, 'HEAD': 'llegó', 'DEPREL': 'obl'}, {'ID': 8, 'FORM': 'antes', 'LEMMA': 'antes', 'UPOS': 'ADV', 'HEAD ID': 7, 'HEAD': 'sábado', 'DEPREL': 'advmod'}, {'ID': 9, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 10, 'HEAD': 'Christmas', 'DEPREL': 'case'}, {'ID': 10, 'FORM': 'Christmas', 'LEMMA': 'Christmas', 'UPOS': 'PROPN', 'HEAD ID': 8, 'HEAD': 'antes', 'DEPREL': 'obl'}, {'ID': 11, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 5, 'HEAD': 'llegó', 'DEPREL': 'punct'}]",0
50916,maria4,no te acuerdas que a él le le pagaron dos insurances ?,0,"[[1, 'no', 'spa'], [2, 'te', 'spa'], [3, 'acuerdas', 'spa'], [4, 'que', 'spa'], [5, 'a', 'spa'], [6, 'él', 'spa'], [7, 'le', 'spa'], [8, 'le', 'spa'], [9, 'pagaron', 'spa'], [10, 'dos', 'spa'], [11, 'insurances', 'eng'], [12, '?', '0']]","[{'ID': 1, 'FORM': 'no', 'LEMMA': 'no', 'UPOS': 'PART', 'HEAD ID': 3, 'HEAD': 'acuerdas', 'DEPREL': 'advmod'}, {'ID': 2, 'FORM': 'te', 'LEMMA': 'tú', 'UPOS': 'PRON', 'HEAD ID': 3, 'HEAD': 'acuerdas', 'DEPREL': 'iobj'}, {'ID': 3, 'FORM': 'acuerdas', 'LEMMA': 'acordar', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 9, 'HEAD': 'pagaron', 'DEPREL': 'mark'}, {'ID': 5, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'ADP', 'HEAD ID': 6, 'HEAD': 'él', 'DEPREL': 'case'}, {'ID': 6, 'FORM': 'él', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 9, 'HEAD': 'pagaron', 'DEPREL': 'iobj'}, {'ID': 7, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 9, 'HEAD': 'pagaron', 'DEPREL': 'iobj'}, {'ID': 8, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 9, 'HEAD': 'pagaron', 'DEPREL': 'iobj'}, {'ID': 9, 'FORM': 'pagaron', 'LEMMA': 'pagar', 'UPOS': 'VERB', 'HEAD ID': 3, 'HEAD': 'acuerdas', 'DEPREL': 'ccomp'}, {'ID': 10, 'FORM': 'dos', 'LEMMA': 'dos', 'UPOS': 'NUM', 'HEAD ID': 11, 'HEAD': 'insurances', 'DEPREL': 'nummod'}, {'ID': 11, 'FORM': 'insurances', 'LEMMA': 'insurance', 'UPOS': 'NOUN', 'HEAD ID': 9, 'HEAD': 'pagaron', 'DEPREL': 'obj'}, {'ID': 12, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'acuerdas', 'DEPREL': 'punct'}]",1
50921,maria4,y está de lo más contento porque le mandaron de eh de too much on the .,1,"[[1, 'y', 'spa'], [2, 'está', 'spa'], [3, 'de', 'spa'], [4, 'lo', 'spa'], [5, 'más', 'spa'], [6, 'contento', 'spa'], [7, 'porque', 'spa'], [8, 'le', 'spa'], [9, 'mandaron', 'spa'], [10, 'de', 'spa'], [11, 'eh', 'eng&spa'], [12, 'de', 'spa'], [13, 'too', 'eng'], [14, 'much', 'eng'], [15, 'on', 'eng'], [16, 'the', 'eng'], [17, '.', '0']]","[{'ID': 1, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 2, 'HEAD': 'está', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'está', 'LEMMA': 'estar', 'UPOS': 'AUX', 'HEAD ID': 6, 'HEAD': 'contento', 'DEPREL': 'cop'}, {'ID': 3, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 5, 'HEAD': 'más', 'DEPREL': 'case'}, {'ID': 4, 'FORM': 'lo', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 5, 'HEAD': 'más', 'DEPREL': 'det'}, {'ID': 5, 'FORM': 'más', 'LEMMA': 'más', 'UPOS': 'ADV', 'HEAD ID': 6, 'HEAD': 'contento', 'DEPREL': 'advmod'}, {'ID': 6, 'FORM': 'contento', 'LEMMA': 'contento', 'UPOS': 'ADJ', 'HEAD ID': 6, 'HEAD': 'contento', 'DEPREL': 'conj'}, {'ID': 7, 'FORM': 'porque', 'LEMMA': 'porque', 'UPOS': 'SCONJ', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': 'le', 'LEMMA': 'él', 'UPOS': 'PRON', 'HEAD ID': 9, 'HEAD': 'mandaron', 'DEPREL': 'iobj'}, {'ID': 9, 'FORM': 'mandaron', 'LEMMA': 'mandar', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'porque', 'DEPREL': 'ccomp'}, {'ID': 10, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 9, 'HEAD': 'mandaron', 'DEPREL': 'obl'}, {'ID': 11, 'FORM': 'eh', 'LEMMA': 'eh', 'UPOS': 'INTJ', 'HEAD ID': 9, 'HEAD': 'mandaron', 'DEPREL': 'discourse'}, {'ID': 12, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 14, 'HEAD': 'much', 'DEPREL': 'case'}, {'ID': 13, 'FORM': 'too', 'LEMMA': 'too', 'UPOS': 'ADV', 'HEAD ID': 14, 'HEAD': 'much', 'DEPREL': 'advmod'}, {'ID': 14, 'FORM': 'much', 'LEMMA': 'much', 'UPOS': 'ADJ', 'HEAD ID': 16, 'HEAD': 'the', 'DEPREL': 'amod'}, {'ID': 15, 'FORM': 'on', 'LEMMA': 'on', 'UPOS': 'ADP', 'HEAD ID': 16, 'HEAD': 'the', 'DEPREL': 'case'}, {'ID': 16, 'FORM': 'the', 'LEMMA': 'the', 'UPOS': 'DET', 'HEAD ID': -1, 'HEAD': '_', 'DEPREL': 'dep'}, {'ID': 17, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 7, 'HEAD': 'porque', 'DEPREL': 'punct'}]",0
51176,maria31,chica pero a quién se le ocurre hacer bubblegum de estos sabores diferentes ?,0,"[[1, 'chica', 'spa'], [2, 'pero', 'spa'], [3, 'a', 'spa'], [4, 'quién', 'spa'], [5, 'se', 'spa'], [6, 'le', 'spa'], [7, 'ocurre', 'spa'], [8, 'hacer', 'spa'], [9, 'bubblegum', 'eng'], [10, 'de', 'spa'], [11, 'estos', 'spa'], [12, 'sabores', 'spa'], [13, 'diferentes', 'spa'], [14, '?', '0']]","[{'ID': 1, 'FORM': 'chica', 'LEMMA': 'chica', 'UPOS': 'NOUN', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'vocative'}, {'ID': 2, 'FORM': 'pero', 'LEMMA': 'pero', 'UPOS': 'CCONJ', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'cc'}, {'ID': 3, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'ADP', 'HEAD ID': 4, 'HEAD': 'quién', 'DEPREL': 'case'}, {'ID': 4, 'FORM': 'quién', 'LEMMA': 'quién', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'obl'}, {'ID': 5, 'FORM': 'se', 'LEMMA': 'se', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'expl'}, {'ID': 6, 'FORM': 'le', 'LEMMA': 'le', 'UPOS': 'PRON', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'iobj'}, {'ID': 7, 'FORM': 'ocurre', 'LEMMA': 'ocurrir', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 8, 'FORM': 'hacer', 'LEMMA': 'hacer', 'UPOS': 'VERB', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'xcomp'}, {'ID': 9, 'FORM': 'bubblegum', 'LEMMA': 'bubblegum', 'UPOS': 'NOUN', 'HEAD ID': 8, 'HEAD': 'hacer', 'DEPREL': 'obj'}, {'ID': 10, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 12, 'HEAD': 'sabores', 'DEPREL': 'case'}, {'ID': 11, 'FORM': 'estos', 'LEMMA': 'este', 'UPOS': 'DET', 'HEAD ID': 12, 'HEAD': 'sabores', 'DEPREL': 'det'}, {'ID': 12, 'FORM': 'sabores', 'LEMMA': 'sabor', 'UPOS': 'NOUN', 'HEAD ID': 9, 'HEAD': 'bubblegum', 'DEPREL': 'nmod'}, {'ID': 13, 'FORM': 'diferentes', 'LEMMA': 'diferente', 'UPOS': 'ADJ', 'HEAD ID': 12, 'HEAD': 'sabores', 'DEPREL': 'amod'}, {'ID': 14, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 7, 'HEAD': 'ocurre', 'DEPREL': 'punct'}]",0
51182,maria31,so toma tomaste aspirina o algo de eso ?,0,"[[1, 'so', 'eng'], [2, 'toma', 'spa'], [3, 'tomaste', 'spa'], [4, 'aspirina', 'spa'], [5, 'o', 'spa'], [6, 'algo', 'spa'], [7, 'de', 'spa'], [8, 'eso', 'spa'], [9, '?', '0']]","[{'ID': 1, 'FORM': 'so', 'LEMMA': 'so', 'UPOS': 'CCONJ', 'HEAD ID': 3, 'HEAD': 'tomaste', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'toma', 'LEMMA': 'tomar', 'UPOS': 'VERB', 'HEAD ID': 3, 'HEAD': 'tomaste', 'DEPREL': 'conj'}, {'ID': 3, 'FORM': 'tomaste', 'LEMMA': 'tomar', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 4, 'FORM': 'aspirina', 'LEMMA': 'aspirina', 'UPOS': 'NOUN', 'HEAD ID': 3, 'HEAD': 'tomaste', 'DEPREL': 'obj'}, {'ID': 5, 'FORM': 'o', 'LEMMA': 'o', 'UPOS': 'CCONJ', 'HEAD ID': 4, 'HEAD': 'aspirina', 'DEPREL': 'cc'}, {'ID': 6, 'FORM': 'algo', 'LEMMA': 'algo', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'aspirina', 'DEPREL': 'conj'}, {'ID': 7, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 8, 'HEAD': 'eso', 'DEPREL': 'case'}, {'ID': 8, 'FORM': 'eso', 'LEMMA': 'eso', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'algo', 'DEPREL': 'nmod'}, {'ID': 9, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 3, 'HEAD': 'tomaste', 'DEPREL': 'punct'}]",0
51190,maria31,todos estos candies son de tu hija ?,0,"[[1, 'todos', 'spa'], [2, 'estos', 'spa'], [3, 'candies', 'eng'], [4, 'son', 'spa'], [5, 'de', 'spa'], [6, 'tu', 'spa'], [7, 'hija', 'spa'], [8, '?', '0']]","[{'ID': 1, 'FORM': 'todos', 'LEMMA': 'todo', 'UPOS': 'DET', 'HEAD ID': 3, 'HEAD': 'candies', 'DEPREL': 'det'}, {'ID': 2, 'FORM': 'estos', 'LEMMA': 'este', 'UPOS': 'DET', 'HEAD ID': 3, 'HEAD': 'candies', 'DEPREL': 'det'}, {'ID': 3, 'FORM': 'candies', 'LEMMA': 'candy', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'son', 'DEPREL': 'nsubj'}, {'ID': 4, 'FORM': 'son', 'LEMMA': 'ser', 'UPOS': 'AUX', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': 'de', 'LEMMA': 'de', 'UPOS': 'ADP', 'HEAD ID': 7, 'HEAD': 'hija', 'DEPREL': 'case'}, {'ID': 6, 'FORM': 'tu', 'LEMMA': 'tu', 'UPOS': 'DET', 'HEAD ID': 7, 'HEAD': 'hija', 'DEPREL': 'det'}, {'ID': 7, 'FORM': 'hija', 'LEMMA': 'hija', 'UPOS': 'NOUN', 'HEAD ID': 4, 'HEAD': 'son', 'DEPREL': 'nmod'}, {'ID': 8, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'son', 'DEPREL': 'punct'}]",0
51196,maria31,y pero pero Catalina esto es like .,0,"[[1, 'y', 'spa'], [2, 'pero', 'spa'], [3, 'pero', 'spa'], [4, 'Catalina', 'spa'], [5, 'esto', 'spa'], [6, 'es', 'spa'], [7, 'like', 'eng'], [8, '.', '0']]","[{'ID': 1, 'FORM': 'y', 'LEMMA': 'y', 'UPOS': 'CCONJ', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'cc'}, {'ID': 2, 'FORM': 'pero', 'LEMMA': 'pero', 'UPOS': 'CCONJ', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'cc'}, {'ID': 3, 'FORM': 'pero', 'LEMMA': 'pero', 'UPOS': 'CCONJ', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'cc'}, {'ID': 4, 'FORM': 'Catalina', 'LEMMA': 'Catalina', 'UPOS': 'PROPN', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'vocative'}, {'ID': 5, 'FORM': 'esto', 'LEMMA': 'esto', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'nsubj'}, {'ID': 6, 'FORM': 'es', 'LEMMA': 'ser', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 7, 'FORM': 'like', 'LEMMA': 'like', 'UPOS': 'ADV', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'advmod'}, {'ID': 8, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 6, 'HEAD': 'es', 'DEPREL': 'punct'}]",1
51384,maria31,Laura he's a criminal .,0,"[[1, 'Laura', 'spa'], [2, ""he's"", 'eng'], [3, 'a', 'eng'], [4, 'criminal', 'eng'], [5, '.', '0']]","[{'ID': 1, 'FORM': 'Laura', 'LEMMA': 'Laura', 'UPOS': 'PROPN', 'HEAD ID': 4, 'HEAD': 'criminal', 'DEPREL': 'vocative'}, {'ID': 2, 'FORM': 'he', 'LEMMA': 'he', 'UPOS': 'PRON', 'HEAD ID': 4, 'HEAD': 'criminal', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': ""'s"", 'LEMMA': 'be', 'UPOS': 'AUX', 'HEAD ID': 4, 'HEAD': 'criminal', 'DEPREL': 'cop'}, {'ID': 3, 'FORM': 'a', 'LEMMA': 'a', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'criminal', 'DEPREL': 'det'}, {'ID': 4, 'FORM': 'criminal', 'LEMMA': 'criminal', 'UPOS': 'NOUN', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 5, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 4, 'HEAD': 'criminal', 'DEPREL': 'punct'}]",0
51407,maria31,you know la que yo compré ?,1,"[[1, 'you', 'eng'], [2, 'know', 'eng'], [3, 'la', 'spa'], [4, 'que', 'spa'], [5, 'yo', 'spa'], [6, 'compré', 'spa'], [7, '?', '0']]","[{'ID': 1, 'FORM': 'you', 'LEMMA': 'you', 'UPOS': 'PRON', 'HEAD ID': 2, 'HEAD': 'know', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': 'know', 'LEMMA': 'know', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 3, 'FORM': 'la', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 4, 'HEAD': 'que', 'DEPREL': 'det'}, {'ID': 4, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'compré', 'DEPREL': 'obj'}, {'ID': 5, 'FORM': 'yo', 'LEMMA': 'yo', 'UPOS': 'PRON', 'HEAD ID': 6, 'HEAD': 'compré', 'DEPREL': 'nsubj'}, {'ID': 6, 'FORM': 'compré', 'LEMMA': 'comprar', 'UPOS': 'VERB', 'HEAD ID': 2, 'HEAD': 'know', 'DEPREL': 'ccomp'}, {'ID': 7, 'FORM': '?', 'LEMMA': '?', 'UPOS': 'PUNCT', 'HEAD ID': 2, 'HEAD': 'know', 'DEPREL': 'punct'}]",0
51408,maria31,yo creo que están en el la oficina in that little niche .,1,"[[1, 'yo', 'spa'], [2, 'creo', 'spa'], [3, 'que', 'spa'], [4, 'están', 'spa'], [5, 'en', 'spa'], [6, 'el', 'spa'], [7, 'la', 'spa'], [8, 'oficina', 'spa'], [9, 'in', 'eng'], [10, 'that', 'eng'], [11, 'little', 'eng'], [12, 'niche', 'eng'], [13, '.', '0']]","[{'ID': 1, 'FORM': 'yo', 'LEMMA': 'yo', 'UPOS': 'PRON', 'HEAD ID': 2, 'HEAD': 'creo', 'DEPREL': 'nsubj'}, {'ID': 2, 'FORM': 'creo', 'LEMMA': 'creer', 'UPOS': 'VERB', 'HEAD ID': 0, 'HEAD': 'root', 'DEPREL': 'root'}, {'ID': 3, 'FORM': 'que', 'LEMMA': 'que', 'UPOS': 'SCONJ', 'HEAD ID': 4, 'HEAD': 'están', 'DEPREL': 'mark'}, {'ID': 4, 'FORM': 'están', 'LEMMA': 'estar', 'UPOS': 'AUX', 'HEAD ID': 8, 'HEAD': 'oficina', 'DEPREL': 'aux'}, {'ID': 5, 'FORM': 'en', 'LEMMA': 'en', 'UPOS': 'ADP', 'HEAD ID': 8, 'HEAD': 'oficina', 'DEPREL': 'case'}, {'ID': 6, 'FORM': 'el', 'LEMMA': 'el', 'UPOS': 'DET', 'HEAD ID': 8, 'HEAD': 'oficina', 'DEPREL': 'det'}, {'ID': 7, 'FORM': 'la', 'LEMMA': 'la', 'UPOS': 'DET', 'HEAD ID': 8, 'HEAD': 'oficina', 'DEPREL': 'det'}, {'ID': 8, 'FORM': 'oficina', 'LEMMA': 'oficina', 'UPOS': 'NOUN', 'HEAD ID': 2, 'HEAD': 'creo', 'DEPREL': 'ccomp'}, {'ID': 9, 'FORM': 'in', 'LEMMA': 'in', 'UPOS': 'ADP', 'HEAD ID': 12, 'HEAD': 'niche', 'DEPREL': 'case'}, {'ID': 10, 'FORM': 'that', 'LEMMA': 'that', 'UPOS': 'DET', 'HEAD ID': 12, 'HEAD': 'niche', 'DEPREL': 'det'}, {'ID': 11, 'FORM': 'little', 'LEMMA': 'little', 'UPOS': 'ADJ', 'HEAD ID': 12, 'HEAD': 'niche', 'DEPREL': 'amod'}, {'ID': 12, 'FORM': 'niche', 'LEMMA': 'niche', 'UPOS': 'NOUN', 'HEAD ID': 8, 'HEAD': 'oficina', 'DEPREL': 'nmod'}, {'ID': 13, 'FORM': '.', 'LEMMA': '.', 'UPOS': 'PUNCT', 'HEAD ID': 2, 'HEAD': 'creo', 'DEPREL': 'punct'}]",0
